,ACH-000828,ACH-000117,ACH-000017,ACH-000554,ACH-000276,ACH-000818,ACH-000856,ACH-000223,ACH-000019,ACH-000330,ACH-000725,ACH-000643,ACH-000711,ACH-000248,ACH-000857,ACH-002499,ACH-000196,ACH-000258,ACH-000691,ACH-000374,ACH-000148,ACH-001705,ACH-001392,ACH-000876,ACH-000668,ACH-002921,ACH-001396,ACH-001419,ACH-001389,ACH-001683,ACH-002400,ACH-000568,ACH-000111,ACH-000621,ACH-000755,ACH-000028,ACH-000277,ACH-001394,ACH-000721,ACH-000902,ACH-000859,ACH-000927,ACH-000768,ACH-000349,ACH-001662,ACH-001393,ACH-000573,ACH-000783,ACH-000759,ACH-000910,ACH-000147,ACH-000930,ACH-000624,ACH-000699,ACH-000044,ACH-000352,ACH-001390,ACH-001388,ACH-001395,ACH-000536,ACH-000642,ACH-001819,ACH-002401,ACH-000212,ACH-000849,ACH-000097,ACH-000288,ACH-001820,ACH-002399,ACH-001391,ACH-000934
NPC1,2.8719480038,3.8944394588,5.7338776588,4.610877037,6.196313858,3.8563582897,5.0915346146,5.4428906441,4.5821647644,3.918309927,4.0318536758,4.5485477448,6.3959283829,6.3830337524,4.1840343475,6.2238917351,4.5009169579,3.1104266644,4.3329515457,7.3319740295,6.8630094528,6.8755097389,3.4504327774,4.563975811,5.9306330681,4.2906603813,3.5716767311,4.9150667191,5.4230303764,4.3671822548,5.9487199783,4.873916626,5.7676682472,3.6479475498,3.9858646393,4.5947217941,3.437432766,5.4503865242,5.3021287918,3.8084776402,6.0801973343,4.636259079,6.1753568649,4.6225495338,3.0433847904,4.8305492401,5.8594326973,4.1998138428,3.2528409958,4.0146589279,4.0715909004,4.9760017395,3.5148038864,6.6621770859,3.7845668793,5.7691979408,5.048157692,3.5806641579,3.4791917801,3.6783311367,6.9369792938,4.4453625679,5.8060612679,3.9861469269,4.8942017555,5.3503770828,5.0037999153,5.4459085464,4.713244915,5.0524115562,4.7348070145
MINK1,4.7578873634,4.7719068527,4.9878802299,5.1402797699,5.1350383759,5.547724247,5.4618201256,5.5533943176,5.6815872192,5.1363801956,5.2659845352,5.5742497444,5.3940167427,5.6010575294,4.80554533,5.5916075706,5.092862606,6.1472640038,5.9293556213,6.4419531822,6.1301708221,4.2031149864,3.5823271275,6.9012770653,5.4398159981,5.7755560875,3.1526215076,3.4734752178,4.479631424,3.5317058563,4.586812973,5.6359314919,5.2006297112,5.3981451988,4.5421900749,6.0149869919,6.1702094078,4.3423342705,4.5712704659,5.4550113678,5.5727381706,4.7064476013,5.2900705338,5.0945105553,4.8125753403,3.795309782,5.8427324295,5.0017390251,4.9632153511,4.1314659119,5.1934289932,5.9834132195,6.2065863609,6.2792263031,5.2938709259,5.3102893829,4.1244769096,3.4521579742,2.9714884758,6.1222624779,8.1835012436,4.3637390137,5.0758152008,4.6010370255,4.9160752296,5.4228854179,5.7251086235,4.1478438377,4.2358651161,3.1159322262,5.73817873
ANAPC11,7.7582564354,7.7293558121,7.4199852943,6.7491455078,8.0385131836,7.3964848518,7.4855313301,7.5607686043,7.713537693,7.0152478218,8.6003513336,5.2820210457,7.88098526,6.8568487167,7.1317849159,7.3301458359,7.4340276718,7.4944477081,7.6232743263,7.4334020615,7.1379237175,6.6660604477,6.1059484482,6.8595471382,6.9567189217,7.8112010956,7.65558815,8.4689455032,7.2582831383,7.0737023354,7.1612324715,6.6652507782,6.6312060356,8.4726457596,7.0306782722,7.4347033501,7.0933279991,7.3559150696,7.3692221642,7.6868157387,7.1475915909,7.8638086319,7.804066658,8.4929351807,4.3165802956,5.9526433945,6.3059048653,7.2468261719,7.0008339882,7.4660396576,7.5416927338,6.3247404099,6.8710427284,8.1118869781,7.0028939247,8.3547964096,8.0561122894,4.0407958031,6.9160346985,6.6007304192,6.4791288376,7.822385788,6.6036753654,8.2600488663,7.3581414223,8.3016424179,6.7534842491,5.7929959297,7.3960051537,7.3791704178,7.1380772591
ARK2C,0.8375614285,0.0428180099,0.0032093099,0.2612949014,0.2976034582,1.3193693161,2.453701973,1.588411212,0.7344048619,0.6563865542,1.1409422159,2.0966665745,1.4389048815,0.0671306551,0.5000728965,1.9532988071,0.8424269557,0.9260935783,1.5309396982,2.1701622009,0.0231517162,2.9823439121,1.1090395451,0.0254441742,2.6999335289,1.260977149,1.6138238907,2.6432628632,0.4271169603,0.00483933,1.8125104904,0.48050192,2.572021246,0.9799053669,1.2195371389,1.470719099,0.2436373979,2.752478838,0.0,2.0885825157,1.3965595961,1.4374088049,0.5758109093,2.0765078068,0.3308773041,1.0055581331,0.2076617479,1.4338407516,0.5197582841,0.4199400842,0.1791007966,0.3209455609,1.0764291286,2.1390929222,2.641266346,1.0650621653,3.7960994244,0.2314151973,1.9317775965,1.8096160889,1.8009102345,0.7029429674,1.7952432632,1.7058850527,1.7038581371,1.4872342348,0.056877587,2.1443400383,1.4583767653,0.6969063282,0.8552904725
PFKL,6.1106724739,5.4458327293,6.6081824303,6.6486439705,5.6926279068,6.3147220612,6.3363585472,5.6459002495,7.3113031387,5.664645195,7.3325200081,5.4946842194,6.5817728043,6.8662776947,5.1557168961,6.1165041924,5.1820130348,6.0309872627,6.7146849632,7.2310290337,7.3194913864,4.6743702888,5.6776518822,6.154607296,6.2010164261,6.2562522888,6.1675205231,5.2657971382,5.8662009239,5.7180247307,5.5408797264,6.5008993149,6.7384300232,6.1176056862,6.603556633,7.0754365921,6.2273616791,4.1148085594,5.4166102409,6.3775854111,5.9320707321,5.9044985771,5.9883847237,6.5805134773,5.5798048973,6.5781493187,5.5883998871,6.1924448013,6.4574303627,7.1136798859,6.4422287941,6.2716536522,5.4542284012,5.5078263283,6.1261386871,6.7310881615,4.957608223,2.2714316845,5.3284487724,6.7760248184,6.2481913567,6.1402101517,5.6563534737,5.1369132996,6.3959197998,5.5163369179,5.3730216026,6.0575108528,5.376147747,4.8429436684,6.6199440956
NOSIP,5.5625753403,6.1629815102,5.5759749413,4.9216790199,6.2173781395,5.7879209518,5.5390625,6.425298214,5.9553871155,5.5474405289,6.7160582542,4.9312906265,7.3895153999,5.3274898529,5.8986968994,5.3005847931,5.4828386307,5.2133898735,4.784362793,6.1936769485,5.6039023399,5.0156311989,5.1301112175,5.8003277779,5.5036220551,6.6206583977,4.7298135757,5.9921340942,4.7871136665,4.7922410965,5.0631361008,5.4535799026,6.0597167015,5.0817484856,5.4043784142,5.7400665283,6.0621347427,5.0550131798,5.1977748871,5.732336998,5.5929532051,5.7031421661,6.1578035355,6.3888921738,5.9173746109,3.9006445408,5.6435909271,5.6357688904,5.3008961678,5.8050732613,5.4280219078,6.1154994965,5.409825325,5.4545412064,6.7476158142,6.8261418343,3.772783041,3.0291507244,5.1238894463,6.1180024147,5.3006982803,5.8333706856,5.4213142395,7.4381346703,6.2776651382,5.9756736755,6.0432395935,4.4615678787,5.4264292717,5.212495327,6.2531552315
PADI3,0.0624464191,3.127291441,1.9162167311,1.3731637001,0.3173538446,0.7446605563,0.2449321002,2.8960199356,1.5120549202,0.7228323221,0.2730168998,1.1617200375,2.4498307705,2.1351177692,0.2486708462,0.0144595634,0.007258663,0.1311179399,0.2812744975,0.482172966,0.0458944403,6.3573374748,0.0869046673,2.3293504715,0.6123487353,0.4450337887,0.3446296751,1.7225534916,0.1765857488,0.6139879823,3.9950683117,0.4839400947,0.0933532864,0.0519915111,0.098062411,1.3264280558,0.5889273286,0.4713643789,0.0482501388,0.137268737,5.4405202866,0.1441273093,0.0633483082,0.0407016948,0.8986316919,1.5794457197,0.4824559391,0.0495541021,5.0532155037,0.142822504,4.0400595665,0.0354718901,5.1914243698,1.0254044533,0.0616628528,0.0837770551,0.0792477056,0.1104795113,0.2693431973,5.4462895393,1.0670397282,1.7753413916,4.0922498703,0.470561862,1.0029617548,0.4227292538,0.8399829865,0.0063554789,2.3502454758,0.013923848,1.7394635677
PEX14,3.000677824,3.286567688,3.5911169052,3.051025629,3.6132605076,3.3005206585,4.3437700272,4.1780371666,3.7646009922,3.2147295475,3.5263569355,3.3564171791,3.9394240379,3.9240429401,2.9593639374,4.212187767,2.5538249016,4.4947166443,4.1560893059,3.7642929554,4.1167888641,3.788383007,3.325605154,3.8954675198,4.508067131,3.6427361965,3.8067159653,3.8625605106,4.2927155495,3.9561309814,2.9483203888,3.1166791916,4.2450242043,4.498793602,3.1277933121,3.8450284004,4.1937794685,3.5642683506,3.743945837,3.94637537,4.114300251,3.626380682,4.4735984802,3.246181488,3.3513724804,4.2732176781,3.9524173737,4.151664257,3.4087634087,4.3306012154,3.4344601631,4.0815696716,3.8228423595,4.2475934029,2.784594059,3.7621893883,3.6277351379,1.2035206556,4.3611645699,3.8938379288,4.389690876,4.2133159637,3.1549882889,3.9609565735,3.8082821369,3.048869133,4.6768317223,3.7127277851,3.767824173,3.7399775982,4.1762032509
PGD,7.3465313911,6.5144724846,6.5322594643,6.7626676559,6.7538452148,6.0395112038,8.4578447342,6.8385233879,7.2726206779,6.2792167664,6.7049274445,6.8018312454,5.8988442421,7.6049165726,6.4812426567,6.5547776222,5.4325084686,7.6831350327,7.7288455963,6.5552134514,5.5904641151,6.7780375481,5.4025006294,8.6423149109,8.6366205215,5.9130401611,6.380177021,7.4960627556,6.6116504669,7.9420509338,5.9919323921,5.7251410484,8.7830667496,6.8474082947,6.0956163406,7.3560819626,6.666955471,5.4659647942,5.7415480614,7.3665671349,8.2235527039,7.3312840462,6.9306545258,5.9073448181,5.0762085915,7.5680851936,7.8920145035,7.1479372978,6.9162974358,8.1029310226,7.03347826,6.614836216,7.1252999306,7.9255661964,6.5504403114,7.4762926102,6.0948882103,3.9975452423,7.0026798248,7.4397559166,6.5885949135,6.8994417191,6.6972179413,7.0765805244,7.1438527107,6.7045817375,8.0384473801,7.3903150558,6.608566761,6.5696549416,7.5461306572
ZNF593,4.1671814919,4.5448317528,6.2146220207,5.0644774437,4.9494833946,4.0315451622,5.0944471359,5.568570137,5.4048280716,4.4277672768,5.4483757019,4.3002333641,5.0909209251,5.8485479355,4.1879496574,5.6901769638,5.3438801765,4.5689320564,6.0619878769,5.5324759483,5.1893224716,5.2396540642,6.1845126152,5.4355120659,5.5879530907,4.4054207802,6.8159980774,6.5100665092,5.3483562469,4.4061350822,3.346701622,4.6665010452,4.3169784546,5.1796226501,5.2279834747,5.4135570526,5.0008020401,4.9419093132,5.5240917206,5.6964836121,5.2570519447,4.9411015511,5.236989975,5.5804619789,3.9842157364,4.490814209,5.3448390961,5.2633085251,4.4868750572,5.6448168755,4.7918815613,4.7225208282,3.8807051182,5.2973489761,5.1589226723,5.2168931961,5.5916137695,2.6991584301,5.2993364334,5.1802792549,4.4642305374,5.6537251472,4.2744851112,4.347006321,5.8806586266,6.1716871262,6.4889421463,2.4703755379,3.8992724419,5.1131043434,5.4844346046
UFC1,7.7311286926,7.3224511147,7.9755382538,7.359793663,8.4555120468,7.6669626236,6.7367944717,7.3459815979,6.6694378853,7.3578071594,7.2804737091,6.4180870056,8.2720746994,7.8037371635,6.7435417175,7.842004776,7.5822024345,8.0062532425,7.9578800201,6.157702446,5.6873884201,6.2943983078,5.9113416672,7.6768670082,7.4527521133,8.3077058792,6.378742218,6.4255332947,7.1193356514,7.9789619446,6.6898441315,6.4560551643,7.817917347,7.0795383453,7.7594752312,6.9466605186,7.2091708183,7.0445580482,6.2574596405,7.9625372887,7.5217576027,7.2472062111,6.9203886986,7.8859157562,6.1951212883,7.6714630127,7.4202971458,7.6744394302,7.1885294914,7.9604711533,7.4048094749,7.4326086044,5.731218338,7.2144165039,7.6599030495,7.520029068,5.9891524315,3.4595627785,7.6694235802,7.4562392235,5.5139803886,7.8534340858,5.344824791,6.0040812492,7.6759147644,8.1305341721,7.271033287,8.6159934998,7.1205282211,6.2264623642,7.0482468605
PFDN2,7.301404953,6.9663496017,7.1841611862,6.8846588135,7.885409832,7.7046990395,6.3461165428,7.632733345,6.056303978,7.1100707054,7.956799984,6.3799276352,9.2443618774,7.3176927567,6.2898011208,8.667257309,8.2616529465,8.1777486801,8.2451105118,6.5715494156,7.314116478,7.6774168015,8.1428775787,6.4105987549,7.4587101936,7.0695624352,8.0258979797,8.1826972961,7.3073191643,6.9502120018,6.9299092293,6.7246365547,7.3544874191,7.6289339066,7.1260333061,6.8283395767,6.5092668533,7.937379837,8.1056203842,7.8658261299,7.0027251244,7.3953199387,7.6435461044,7.3545403481,7.8328332901,8.7139158249,9.1585817337,7.962641716,6.9501652718,7.6012506485,6.9846920967,8.0045013428,6.0548200607,7.4812021255,6.5194253922,7.3520169258,8.4927186966,4.788330555,8.6511268616,6.9835639,6.4379749298,7.497045517,6.628575325,7.058327198,7.3547344208,7.2880263329,7.3620753288,7.1972560883,7.0662183762,7.9490504265,7.726585865
METTL25B,4.1183428764,4.5875091553,4.4785122871,5.3086304665,4.3994379044,5.0634298325,4.5838079453,5.4689383507,3.597733736,4.608271122,5.420563221,4.5037555695,4.1787543297,4.435921669,3.9846987724,5.5277523994,4.1617827415,4.7956213951,4.040813446,4.6350927353,3.2402670383,4.2711267471,5.3034920692,4.1626610756,4.5676426888,5.6100859642,5.7190027237,5.5167527199,4.3883066177,4.2494225502,4.9852910042,5.754737854,4.9823684692,3.9829206467,3.9948060513,4.6223506927,4.3929080963,5.7034912109,3.9467868805,6.1883573532,5.0905613899,3.8262331486,3.7475485802,4.7882523537,5.4921574593,5.2058148384,4.8343625069,4.8002891541,5.3231754303,4.9116821289,5.4995303154,4.11251688,3.9116148949,4.7402963638,4.7655611038,4.7054581642,5.1053051949,1.8585778475,4.7162117958,4.590596199,5.5516328812,4.8278493881,4.5120244026,3.6371233463,4.5307450294,5.8226461411,3.682955265,4.4923787117,4.0855522156,4.752175808,4.3969197273
PI4KB,5.9802422523,5.4803166389,5.6797280312,4.7159099579,5.3891401291,6.2739334106,5.3655385971,4.2150959969,5.9518303871,5.2954916954,5.945745945,4.1841850281,4.8989048004,5.8986968994,4.3722138405,6.7069864273,6.0216107368,5.8441195488,5.7200322151,4.8986825943,4.4349617958,4.5364384651,3.668153286,5.4578437805,5.8541102409,5.8619775772,4.4427247047,4.2846622467,5.2820763588,5.1353378296,4.4878530502,5.4285345078,6.7554750443,5.4301614761,5.7456889153,5.9421577454,5.2505865097,4.7651686668,5.2421679497,6.5887417793,5.9495534897,4.5894937515,5.2281184196,5.8576302528,3.8754262924,4.9518723488,6.4817237854,6.07914114,5.6287007332,5.8251700401,5.4810342789,5.6485691071,4.4932823181,5.6631793976,5.2720603943,5.6811008453,3.4171881676,2.3330056667,4.1286563873,5.3322138786,5.1679840088,5.4848761559,3.7198624611,4.3609962463,5.3031778336,6.1284193993,5.1132087708,5.9689798355,4.4991569519,4.5203595161,5.0550131798
OAZ3,1.6129798889,1.9202055931,1.30217278,2.549213171,1.7886815071,3.1931171417,1.3145051003,1.1534487009,2.7667286396,1.2827600241,3.6285402775,0.8569092155,1.0941212177,1.5034657717,1.8350994587,2.7003288269,3.1179044247,2.437361002,2.694057703,1.3317223787,0.4549991488,1.1225600243,0.7463970184,1.9235904217,3.8881392479,3.2043707371,2.6199975014,1.069963336,1.2635993958,3.7114729881,3.4475250244,3.3324773312,2.2582807541,1.2744823694,2.4764206409,2.5285363197,2.8439035416,0.9751546979,1.0322560072,6.2423377037,2.8383467197,1.2287940979,0.9384958148,3.2040607929,2.5025801659,2.6635472775,2.5062057972,3.2793643475,1.5545692444,4.1437687874,3.2021214962,2.0257587433,0.7473358512,1.6676514149,3.7412729263,2.9413092136,1.0822665691,0.1492242366,2.952098608,1.9039714336,1.1357187033,3.1528406143,2.3338730335,0.7002080083,2.6300675869,2.8343594074,1.3147951365,2.1596744061,2.7596714497,0.3636958897,2.2641851902
DTL,5.5734806061,5.1478481293,5.1573185921,5.107738018,4.8660178185,4.9487781525,5.7593154907,5.7054553032,3.275513649,5.3183817863,5.2485122681,3.0750808716,4.6149511337,5.363717556,3.7283015251,4.1041522026,4.3290014267,6.1404352188,5.3236365318,5.5753426552,3.9338276386,3.1758151054,1.6631715298,4.8716859818,5.0502667427,5.3471412659,3.3923928738,3.337736845,4.7853779793,4.5474128723,2.7718834877,3.5150184631,5.0008339882,5.6036710739,3.6932415962,3.4320533276,5.1340155602,3.4689090252,4.0915050507,5.9682545662,5.6578631401,4.1956624985,5.6398081779,4.7401232719,1.4306224585,2.0832951069,6.0692210197,5.4642696381,4.6128182411,5.8901062012,5.3148126602,4.9978661537,4.0031075478,5.7521061897,4.2253289223,5.4198117256,3.5055735111,0.1169981286,1.6068969965,4.9535164833,3.8716466427,4.5128717422,1.6592304707,4.2170214653,5.0878276825,4.8882951736,4.2648139,5.825109005,3.2694282532,4.6272392273,5.42283535
CRNN,0.0,0.0,0.0,0.0,0.0,0.0123112183,0.018571509,0.0,0.0,0.0,0.0,0.0,0.0,0.0122525692,0.0,0.0,0.0,0.0,0.0,0.0195311289,0.0,0.0,0.0322334655,0.0144781312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157145001,0.0,0.0,0.0099060806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0300718844,0.0,0.0,0.0,0.0,0.0,0.0,0.0154276313,0.0,0.0,0.0095263328,0.3346598148,0.0,0.0,0.0719548315,0.0,1.0719136,0.0,0.0,0.0,0.0336633287,0.0,0.0,0.0,0.0
PKLR,0.0592348166,0.1179675981,0.0,0.0470092334,0.0337140672,0.1154980808,0.027489556,0.0675299615,0.0244856421,0.0256057568,0.0937710926,0.1830977201,0.052618999,0.0225609876,0.0806699395,0.0,0.140930444,0.0984438136,0.097811684,0.0,0.0,0.1509547383,0.3916445673,0.1757672876,0.1128922552,0.1444536597,1.0394823551,0.1521613449,0.0,0.0960310549,0.175985679,1.9995490313,0.0623427965,0.0691054463,0.0881429538,0.0664309189,0.0355873145,0.0577330664,0.0,0.2134903818,0.114561595,0.0602508001,0.0803315714,0.2036797851,1.1935572624,0.1456109434,0.1356491297,0.3729676902,0.2139469385,0.0175798945,0.0861261189,0.0343734995,0.1480151713,0.0374314226,0.1467490494,0.1159481257,0.2732962668,0.1107748076,0.1485515088,0.0580906346,0.2110682726,0.0585769527,0.0,0.0,0.1754939407,0.2999596596,0.0202795882,0.0,0.0,0.0335237868,0.0
SCCPDH,5.4305362701,4.4409656525,1.8725254536,5.6252293587,6.2976794243,5.5566411018,5.2588806152,3.8321506977,6.2483205795,5.8420810699,5.3917059898,4.0592598915,2.3020470142,2.70632267,3.8333353996,4.6926169395,4.3704504967,6.2589635849,3.3491373062,4.9713134766,3.9459354877,3.3679692745,5.4345183372,4.0769095421,6.3007826805,5.436691761,0.9518973231,4.1174955368,5.7615537643,4.972173214,3.334612608,4.9743227959,4.6246156693,6.3522586823,7.3604869843,6.7315497398,3.2097902298,3.9818799496,5.365486145,3.1471943855,1.1498316526,5.1784038544,5.5860171318,6.603676796,1.3969156742,0.0753779113,5.9109506607,4.5673079491,8.2614841461,5.9368214607,4.467833519,2.0731072426,4.7509655952,4.5709486008,4.816947937,3.9364683628,5.0070652962,0.0131749427,4.2951059341,0.8825749755,2.9439644814,6.8092212677,3.4777162075,5.5450911522,5.2076196671,6.4187669754,5.1325273514,6.4980387688,4.3995742798,5.2592310905,4.2738513947
ACP1,6.7126369476,7.0051755905,6.9934592247,7.8052277565,7.8428153992,6.5540590286,7.2871212959,6.9226856232,7.2531666756,7.1603050232,7.3271126747,6.9880142212,7.4878077507,7.3008651733,6.7382001877,7.8547687531,7.6922879219,7.8540019989,6.2695736885,6.650867939,6.7733502388,6.8386869431,6.1183638573,6.3482060432,6.592446804,7.3271393776,7.3611454964,7.3196630478,6.823723793,6.5321564674,7.2364735603,5.8246684074,6.7674164772,7.546230793,6.6145377159,7.1621294022,5.6838760376,6.9731521606,6.3963479996,6.7060332298,7.2093362808,6.7832603455,6.6278343201,6.7525210381,4.0576324463,7.3149414062,7.6719584465,6.5241594315,6.6024150848,6.8837184906,6.5158686638,6.9424090385,5.9188251495,7.2085561752,7.4572329521,7.4224853516,7.6149525642,3.7844829559,6.2874760628,8.0137968063,6.0976042747,8.4833526611,7.1205177307,7.0370855331,7.8471012115,7.5442070961,5.9916100502,8.3835058212,7.6862764359,6.6139454842,7.3712191582
NVL,5.5992584229,4.9432835579,5.6941251755,5.4084196091,4.6663646698,6.5126218796,5.1308774948,4.9781546593,5.2885580063,4.7861886024,6.3580832481,4.1808242798,3.9146888256,6.0919623375,3.851998806,4.9003405571,4.8284134865,5.5198907852,5.289413929,4.5852389336,3.4501304626,4.0402698517,5.0394544601,5.2004652023,5.1846451759,5.4808659554,4.5551781654,3.8554515839,4.5075283051,4.7425990105,4.4314489365,4.2943930626,5.3211812973,5.1781010628,6.6202521324,5.660908699,6.1812734604,4.7254085541,4.1309227943,6.5819358826,4.6797785759,4.737719059,4.98878479,5.8338060379,4.8288397789,4.0709385872,5.1077632904,4.4798512459,5.3086485863,6.7988409996,4.9829025269,5.2101821899,3.4699380398,4.3397932053,4.5989961624,5.1042947769,4.9238576889,1.1946355104,4.9997701645,5.2161831856,4.4269223213,4.3751921654,3.7772302628,5.4763493538,5.0335197449,6.7698378563,4.7297973633,5.0290818214,4.2273869514,3.9580538273,5.3900036812
CHAC2,2.7109332085,3.0369200706,3.4212098122,3.5817127228,4.0110125542,2.3896355629,3.9087841511,3.5997819901,3.5420351028,3.1809959412,3.7630078793,1.8687341213,3.1244142056,3.5669856071,3.499029398,3.1819851398,4.7700839043,3.6772601604,3.3014061451,4.1307415962,1.3225973845,4.8498892784,1.6879475117,2.4739296436,3.8282253742,2.6889030933,2.419867754,4.1513557434,4.323759079,2.8520429134,4.1044960022,1.6817055941,3.3943507671,3.6154868603,3.3587801456,3.0912885666,2.9443356991,3.8725628853,4.0192480087,3.1215078831,3.6760869026,3.3759305477,4.1459546089,3.1739590168,0.6947696805,4.0994129181,4.5326972008,2.879676342,1.6699792147,3.9913086891,2.8304824829,2.1440267563,2.1716935635,3.9851269722,3.6248145103,3.3190774918,4.6244168282,0.84407866,2.4305474758,4.068593502,3.0209465027,5.0881671906,4.0394454002,4.8612904549,4.3642220497,3.343321085,2.7975525856,5.2036633492,4.3253288269,4.2491950989,3.8440642357
WDPCP,1.4271985292,1.8251750469,1.9029880762,1.0987226963,3.3500163555,1.982612133,2.7554624081,2.3819532394,2.0251066685,1.9905918837,2.2799465656,1.928976655,1.8425444365,2.2907488346,1.3192248344,2.5755786896,2.8249022961,2.1865131855,2.2637224197,2.5925550461,2.5748934746,1.665197134,1.1780452728,2.1695210934,2.2803862095,2.3324415684,2.173709631,1.8587926626,2.2435441017,1.2091476917,1.2882699966,1.6755224466,1.6016536951,2.6788966656,1.248546958,2.1458828449,1.9926197529,1.6895719767,2.1976923943,2.3112647533,1.8480129242,1.2369884253,1.6243442297,2.3649477959,1.1157058477,1.4966515303,1.8820796013,1.9946738482,1.3164817095,1.4313929081,1.7735490799,2.630302906,2.2508494854,2.4649295807,3.2137577534,2.3525128365,1.3279345036,0.4956603646,1.1516640186,2.1402812004,1.660946846,2.5640048981,1.769572854,2.0458343029,2.1382935047,1.8023421764,1.7798732519,2.5323569775,1.8210815191,2.2173826694,1.5295910835
VPS54,3.4949531555,3.2165465355,3.4221873283,2.778113842,4.0628209114,3.3421251774,5.4335570335,3.7262098789,2.6053497791,3.9349787235,3.9709088802,3.0439114571,2.8776462078,3.954280138,2.9165091515,4.9263930321,4.4295153618,4.354593277,3.5911529064,3.5950500965,4.0232110023,3.3314774036,4.5601525307,3.7117922306,3.4810664654,3.9645280838,4.3373041153,2.5987129211,4.0053009987,3.295650959,3.8666212559,2.6633925438,3.3249084949,4.7552347183,2.8296790123,3.6766171455,4.027507782,3.6144390106,3.756180048,3.4753701687,3.7489550114,3.5421590805,3.5955154896,3.1043717861,3.4441461563,3.958230257,3.8361866474,3.5363388062,2.8513233662,3.4454948902,3.2813317776,4.1032624245,3.9881210327,3.1028394699,4.1127166748,3.8451788425,3.7380545139,1.8479248285,4.1279139519,3.900393486,3.9152245522,4.2379002571,3.2986803055,3.7164313793,3.5900390148,3.5991511345,2.7947361469,4.7028403282,3.6037509441,3.5541222095,3.5958855152
